S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,41,28,81,"1,486","5,955"
1,Alami,5,2,6,103,495
2,Bisipada,5,5,13,287,"1,113"
3,Dadaki,3,3,11,108,441
4,Duduki,2,1,1,4,12
5,Gumagada,3,2,5,150,646
6,Jamjhari,8,4,16,257,986
7,Katringia,6,5,11,144,567
8,Keredi,3,3,11,266,"1,035"
9,Minia,2,2,4,103,392
10,Tudipaju,4,1,3,64,268
,Total,41,28,81,"1,486","5,955"
