S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,41,40,61,"1,522","8,716"
1,Adakata,2,2,2,74,309
2,Badasilinga,20,20,27,562,"2,986"
3,Belapadapatana,2,2,4,93,412
4,Chhamundia,8,8,12,372,"2,946"
5,Karadapada,3,3,5,136,566
6,Kishore Prasad,2,2,4,65,532
7,Rasanga,4,3,7,220,965
,Total,41,40,61,"1,522","8,716"
