S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,13,7,11,183,739
1,Gandahati,3,1,2,31,75
2,Jallanga,2,1,1,17,88
3,Jiranga,1,1,1,1,30
4,Karadasingi,3,2,4,108,451
5,Marlaba,2,1,1,6,25
6,Putara,2,1,2,20,70
,Total,13,7,11,183,739
