S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,27,26,75,"1,714","7,065"
1,Baibali,3,3,12,196,759
2,Baruda,3,3,6,200,"1,028"
3,Brahmanapadar,1,1,1,32,115
4,Dadaralunda,8,8,29,755,"2,905"
5,Dihapadhala,1,1,1,6,21
6,Domuhani,5,5,18,390,"1,697"
7,GALLERY,1,1,2,18,45
8,Gunduribadi,1,1,1,55,229
9,Mujagada,3,2,4,49,202
10,Turumu,1,1,1,13,64
,Total,27,26,75,"1,714","7,065"
