S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,18,17,33,543,"2,110"
1,Arada,1,1,2,15,51
2,Banthapur,9,9,17,338,"1,159"
3,Bara Sahi,2,1,3,41,177
4,Bhaliadihi,1,1,1,11,41
5,Gotisahi,1,1,1,9,30
6,Kajalaipalli,2,2,6,79,438
7,Komanda,1,1,2,36,153
8,Panchumu,1,1,1,14,61
,Total,18,17,33,543,"2,110"
