S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,67,58,139,"3,846","18,433"
1,Ayatpur,1,1,1,50,261
2,Bhabanipur,3,2,4,158,813
3,Damiabarabera,24,23,55,"1,345","5,779"
4,Galua,3,1,1,9,85
5,Kulei,2,1,1,9,34
6,Kumurangasasan,3,3,5,220,"1,145"
7,Narendrapur,2,1,3,24,153
8,Niladriprasad,21,20,59,"1,456","7,003"
9,Torasingh,1,1,2,82,412
10,Tumuraputsasan,5,4,7,396,"2,330"
11,Veteswar,2,1,1,97,418
,Total,67,58,139,"3,846","18,433"
