S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,26,17,29,"1,022","4,984"
1,Ayatpur,1,1,1,50,261
2,Bhabanipur,2,1,3,154,792
3,Damiabarabera,4,3,4,60,298
4,Galua,3,1,1,9,85
5,Kulei,2,1,1,9,34
6,Kumurangasasan,2,2,3,200,"1,036"
7,Narendrapur,2,1,3,24,153
8,Niladriprasad,3,2,8,268,"1,157"
9,TORASINGH,1,1,1,21,107
10,Tumuraputsasan,4,3,3,130,643
11,Veteswar,2,1,1,97,418
,Total,26,17,29,"1,022","4,984"
