S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,24,24,42,788,"3,127"
1,Badanai,4,4,6,48,183
2,Bhanda,4,4,8,107,452
3,Bhuinpur,3,3,4,27,109
4,Chandrasekharpur,3,3,4,34,120
5,Jajaposi,4,4,6,71,258
6,Jyotipur,2,2,9,448,"1,828"
7,Parsala,4,4,5,53,177
,Total,24,24,42,788,"3,127"
