S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,19,18,51,"1,936","6,924"
1,B.n Pur,1,1,1,120,381
2,Badapalli,14,14,42,"1,172","4,552"
3,Bania,2,1,2,309,825
4,Dimiria,2,2,6,335,"1,166"
,Total,19,18,51,"1,936","6,924"
