S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,7,6,10,767,"3,328"
1,Churiapali,1,1,2,101,427
2,Dumerpali,2,1,2,174,660
3,Kangaon,1,1,1,29,115
4,Rengali,1,1,1,10,50
5,Sohela,1,1,1,18,89
6,Tungibandhly,1,1,3,435,"1,987"
,Total,7,6,10,767,"3,328"
