S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,13,9,22,959,"3,650"
1,Bhramarbadi,1,1,3,88,304
2,Daringbadi,1,1,2,142,612
3,Dasingbadi,2,2,8,203,870
4,Greenbadi,1,1,5,425,"1,399"
5,Gumikia,4,1,1,26,125
6,Kumbharigan,2,1,1,1,5
7,Pliheri,1,1,1,72,325
8,Simanbadi,1,1,1,2,10
,Total,13,9,22,959,"3,650"
