S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,12,12,12,550,"2,529"
1,Darlipali,1,1,1,35,181
2,Dhumabhata,3,3,3,30,145
3,Ghagurli,1,1,1,25,90
4,Juba,2,2,2,40,119
5,Kapani,2,2,2,44,457
6,Nunhad,2,2,2,112,410
7,Pondrijore,1,1,1,264,"1,127"
,Total,12,12,12,550,"2,529"
