S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,10,9,16,610,"2,834"
1,Badakerjang,1,1,2,53,267
2,Bhogabereni,2,2,3,181,873
3,Budhapanka,2,1,1,32,150
4,Jarasinga,1,1,4,54,238
5,Nuahata,1,1,1,92,405
6,Sanakerejanga,1,1,2,47,219
7,Shakosinga,1,1,2,121,559
8,Talamulasasan,1,1,1,30,123
,Total,10,9,16,610,"2,834"
