S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,2,2,2,24,114
1,Bad Purnapani,1,1,1,20,100
2,Rajamunda,1,1,1,4,14
,Total,2,2,2,24,114
