S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,13,11,19,496,"1,882"
1,Asanpat,1,1,1,25,84
2,Badaneuli,1,1,2,83,338
3,Baria,2,1,1,22,94
4,Khendra,2,2,2,30,151
5,Kutugaon,2,1,5,149,658
6,Malda,1,1,4,81,329
7,NARADPUR,1,1,1,15,75
8,Nayadhanurjayapur,1,1,1,17,35
9,Nischintapur,1,1,1,15,36
10,Ukhunda,1,1,1,59,82
,Total,13,11,19,496,"1,882"
