S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,14,10,13,630,"2,760"
1,Badakhillapadar,1,1,3,257,"1,060"
2,BANKILI,2,1,1,75,360
3,Bhoimoda,1,1,1,20,91
4,Gadiseskhal,3,2,2,94,464
5,KAILASPUR,1,1,1,15,65
6,Karthikguda,1,1,1,39,143
7,Kolnara,2,1,1,23,166
8,Mukundapur,2,1,2,71,201
9,Suri,1,1,1,36,210
,Total,14,10,13,630,"2,760"
