S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,5,5,11,520,"2,342"
1,Dumuria,1,1,3,171,850
2,Kendeiposi,1,1,5,227,963
3,Khireitangri,1,1,1,70,360
4,Patna,1,1,1,9,28
5,Tangarpada,1,1,1,43,141
,Total,5,5,11,520,"2,342"
