S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,19,19,60,"5,755","21,858"
1,Adhamunda,1,1,4,451,"1,702"
2,Boria,1,1,4,143,549
3,Chancher,2,2,7,853,"3,089"
4,Deygaon,4,4,14,"1,348","5,350"
5,Fatakamal,1,1,3,302,"1,256"
6,Gaigaon,5,5,15,"1,320","5,030"
7,Gokuleswar,2,2,4,635,"2,297"
8,Kandel,1,1,5,374,"1,268"
9,Kikia,1,1,3,142,569
10,Nasigaon,1,1,1,187,748
,Total,19,19,60,"5,755","21,858"
