S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,2,2,3,134,522
1,Gaigaon,1,1,2,48,198
2,Hatikhoj,1,1,1,86,324
,Total,2,2,3,134,522
