S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,4,4,14,"1,142","4,837"
1,Badaamada,1,1,7,847,"3,611"
2,Kosagumuda,1,1,1,26,125
3,Majhidhanua,1,1,4,144,724
4,Modeigam,1,1,2,125,377
,Total,4,4,14,"1,142","4,837"
