S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,2,2,4,126,823
1,Deogaon,1,1,3,109,516
2,Jamuna,1,1,1,17,307
,Total,2,2,4,126,823
