S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,7,7,13,"1,136","4,830"
1,Barkani,1,1,3,193,800
2,Khallia Pali,1,1,1,16,70
3,Madhiapali,2,2,6,459,"1,879"
4,Manhira,1,1,1,132,555
5,Sadei Pali,1,1,1,218,946
6,Sika Chida,1,1,1,118,580
,Total,7,7,13,"1,136","4,830"
