S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,2,2,7,327,"1,502"
1,Baliput,1,1,1,82,396
2,Bhogada,1,1,6,245,"1,106"
,Total,2,2,7,327,"1,502"
