S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,5,5,9,467,"2,170"
1,Badmouda,1,1,1,12,46
2,Guhaldangri,1,1,3,155,798
3,Halda,1,1,1,48,243
4,Sanpokhna,1,1,2,74,375
5,Sudarsanpur,1,1,2,178,708
,Total,5,5,9,467,"2,170"
