S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,81,81,235,"7,592","34,059"
1,Badmouda,2,2,8,241,"1,213"
2,Bhalubasa,9,9,23,743,"3,494"
3,Guhaldangri,13,13,41,"1,186","5,292"
4,Halda,9,9,25,977,"4,525"
5,Hatia,7,7,28,709,"3,166"
6,Kuleisila,9,9,30,703,"2,961"
7,Puruna Pani,12,12,37,"1,304","5,881"
8,Sanpokhna,7,7,15,686,"2,795"
9,Sudarsanpur,13,13,28,"1,043","4,732"
,Total,81,81,235,"7,592","34,059"
