S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,35,35,186,"10,432","38,539"
1,Bahuchhipidihi,6,6,23,"1,115","4,505"
2,Bhatlaida,3,3,19,950,"3,505"
3,Jammal,5,5,16,"1,001","3,653"
4,Khuntamal,3,3,27,956,"3,869"
5,Kulemura,1,1,1,8,29
6,Laikera,1,1,4,285,963
7,Niktimal,1,1,16,"1,010","3,500"
8,Pakelpada,5,5,25,"1,387","5,110"
9,Sahaspur,2,2,8,892,"3,226"
10,Sarangloi,2,2,19,"1,573","5,564"
11,Tileimal,6,6,28,"1,255","4,615"
,Total,35,35,186,"10,432","38,539"
