S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,40,35,47,"1,622","6,533"
1,Balabhadraprasad,3,1,1,14,70
2,Banamalipur,1,1,2,112,511
3,Benagadia,3,3,5,347,"1,554"
4,Bodasa,1,1,1,11,47
5,Gadiasahi,3,3,5,104,413
6,Jogiapalli,2,2,2,46,136
7,Khalisahi,2,2,4,167,709
8,Kiajhara,9,7,8,304,"1,126"
9,Kosaka,6,6,7,214,695
10,Rayata Dholamara,1,1,1,20,68
11,Sidhamula,2,2,2,69,224
12,Sikharapur,1,1,3,68,344
13,Singapada,6,5,6,146,636
,Total,40,35,47,"1,622","6,533"
