S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,32,32,44,"3,946","14,558"
1,Belgaon,1,1,1,114,356
2,Bhadra,3,3,6,488,"1,779"
3,Budha Bahal,1,1,1,74,284
4,Dharap Garh,3,3,5,339,"1,331"
5,Ghunsar,2,2,2,158,640
6,Jura Bandha,9,9,9,952,"3,715"
7,Kandhakel Gaon,3,3,3,730,"2,648"
8,Kermeli,4,4,10,339,"1,350"
9,Kuikeda,3,3,4,598,"1,927"
10,Saintala,1,1,1,17,70
11,Shish Kela,1,1,1,32,161
12,Tikra Pada,1,1,1,105,297
,Total,32,32,44,"3,946","14,558"
