S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,8,8,11,720,"3,508"
1,Amsena,1,1,1,152,709
2,Beltukuri,1,1,1,115,562
3,Chulavat,1,1,1,9,48
4,GODFULLA,2,2,3,109,809
5,Khutbanveera,1,1,1,108,539
6,MOTA NUAPADA,2,2,4,227,841
,Total,8,8,11,720,"3,508"
