S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,7,7,16,409,"1,533"
1,Babuniktimal,2,2,4,42,161
2,Baunsalga,1,1,4,121,479
3,Kutarimal,1,1,3,46,173
4,Mahulpali,2,2,3,177,624
5,Turei,1,1,2,23,96
,Total,7,7,16,409,"1,533"
