S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,3,3,6,169,776
1,Anekabeda,1,1,1,25,125
2,Chandahandi,1,1,4,107,467
3,Koilimunda,1,1,1,37,184
,Total,3,3,6,169,776
