S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,17,15,21,316,"1,247"
1,Badmal,1,1,1,10,36
2,Bhadarma,1,1,1,4,17
3,Bhoja Pur,1,1,2,16,82
4,Chakuliabhal,1,1,2,10,52
5,Dhudipali,2,2,4,79,333
6,Dimirimunda,2,1,1,16,52
7,Gunduruchua,2,2,2,22,89
8,Kanadhepa,1,1,1,6,27
9,Kharsanmal,1,1,1,16,60
10,Kulundi,3,2,2,86,293
11,Mahada,1,1,3,41,156
12,Phasimal,1,1,1,10,50
,Total,17,15,21,316,"1,247"
