S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,3,3,4,108,672
1,Bhanpur,1,1,1,15,49
2,Lathor,1,1,2,63,306
3,Maharapadar,1,1,1,30,317
,Total,3,3,4,108,672
