S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,118,117,288,"3,502","15,062"
1,AMBAJHARI,35,35,85,962,"4,139"
2,Badhigaon,1,1,1,30,150
3,Baghiapada,6,6,18,198,829
4,BRAHMANIPALI,4,4,10,102,432
5,Gochhapada,2,2,5,97,393
6,GUNDULIA,20,20,59,579,"2,418"
7,Kasurbandha,2,1,1,3,7
8,MANUPALI,1,1,1,17,74
9,MUNDAPADA,1,1,1,11,55
10,SAGADA,24,24,35,429,"1,931"
11,Tikarapada,22,22,72,"1,074","4,634"
,Total,118,117,288,"3,502","15,062"
