S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,29,26,38,"2,052","9,457"
1,Chandaka,5,5,9,692,"2,900"
2,DEOPOTTANGI,1,1,1,35,197
3,GANGARAJPUR,3,3,4,122,568
4,KOTIYA,4,1,1,60,252
5,MALIPUT,2,2,2,62,269
6,NUAGAON,1,1,1,20,110
7,Pottangi,2,2,3,91,456
8,PUKALI,1,1,1,43,220
9,RALLEGADA,4,4,5,262,"1,293"
10,SAMBAI,2,2,6,321,"1,608"
11,SUNKI,2,2,3,284,"1,275"
12,TALAGOLURU,2,2,2,60,309
,Total,29,26,38,"2,052","9,457"
