S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,7,7,15,475,"2,229"
1,Badabil,1,1,1,6,30
2,Baikala,1,1,1,8,43
3,Dalapaka,1,1,1,53,168
4,Digiposi,1,1,2,34,151
5,Kundala,2,2,2,16,79
6,Silipada,1,1,8,358,"1,758"
,Total,7,7,15,475,"2,229"
