S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,26,15,24,525,"2,431"
1,Adava,1,1,1,7,44
2,Birikote,1,1,1,8,25
3,Chandiput,3,1,1,9,40
4,Damadua,3,2,2,37,190
5,Jarrow,1,1,2,50,236
6,Jeeranga,2,1,2,55,291
7,Karachabadi,3,1,1,7,21
8,Khariguda,1,1,1,67,295
9,Liliguda,3,2,7,128,575
10,Luhagudi,1,1,3,32,175
11,Malasapadar,5,1,1,9,35
12,Merapalli,1,1,1,43,192
13,Pindiki,1,1,1,73,312
,Total,26,15,24,525,"2,431"
