S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,13,13,20,"2,278","8,222"
1,Banji Padar,1,1,2,78,271
2,Bhalegaon,1,1,1,21,80
3,Binekela,1,1,1,74,271
4,Katarkela,1,1,2,192,739
5,Kholan,1,1,2,192,732
6,Kursud,3,3,3,456,"2,067"
7,Kushkela,2,2,5,686,"1,957"
8,Manigaon,1,1,2,254,"1,008"
9,Marlad,1,1,1,215,688
10,Siluan,1,1,1,110,409
,Total,13,13,20,"2,278","8,222"
