S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,17,17,110,"1,600","7,705"
1,Balaram Pur Garh,1,1,1,4,36
2,Bidyadhar Pur,1,1,8,77,405
3,Biraramachandra Pur,2,2,13,174,866
4,Biswanathpur,2,2,6,52,288
5,Dasa Bidyadhar Pur,2,2,2,23,95
6,Dugal,1,1,9,180,793
7,Ketaki Patna,1,1,1,7,37
8,Nua Someswar Pur,3,3,30,524,"2,409"
9,Sandhra Sasan,2,2,7,157,793
10,Sarangjodi,2,2,33,402,"1,983"
,Total,17,17,110,"1,600","7,705"
