S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,12,10,14,"1,468","5,377"
1,Badbaunsen,1,1,1,88,328
2,Bhatigaon,1,1,1,398,"1,405"
3,Ganthiapali,1,1,1,133,587
4,Jaring,2,1,3,277,"1,004"
5,Jokhipali,1,1,1,107,398
6,Laumunda,1,1,2,36,130
7,Pada,2,1,2,50,189
8,Surubali,1,1,1,62,241
9,T.gandpali,1,1,1,134,465
10,Talpadar,1,1,1,183,630
,Total,12,10,14,"1,468","5,377"
