S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,7,6,15,"1,021","4,635"
1,Baliput,1,1,1,82,396
2,Bhogada,1,1,6,245,"1,106"
3,Gadadharapur,1,1,2,396,"1,782"
4,Hatamala,1,1,1,49,220
5,Nuapatna,2,1,1,22,112
6,Samapada,1,1,4,227,"1,019"
,Total,7,6,15,"1,021","4,635"
