S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,15,14,17,"2,372","8,851"
1,Aunl,1,1,1,22,110
2,Borigumma,1,1,1,298,"1,247"
3,Dengapadar,4,4,5,735,"3,780"
4,Kamara,1,1,1,122,772
5,Kanagam,1,1,1,83,305
6,Ranaspur,5,5,7,"1,082","2,578"
7,SASAHANDI,2,1,1,30,59
,Total,15,14,17,"2,372","8,851"
