S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,21,20,55,"1,181","5,386"
1,Ambapala,1,1,1,17,94
2,Angapada,2,2,6,140,654
3,Bamur,2,2,8,284,"1,286"
4,Bileinali,2,1,2,32,153
5,Dhaurapali,1,1,2,9,46
6,Handapa,1,1,3,121,591
7,Jharabereni,4,4,13,314,"1,411"
8,Kanteikolia,2,2,8,69,315
9,Kataranga,1,1,3,50,250
10,Oskapalli,2,2,2,82,331
11,Rahaniakata,1,1,1,10,38
12,Sanjamura,1,1,3,33,147
13,Urukula,1,1,3,20,70
,Total,21,20,55,"1,181","5,386"
