S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,12,12,30,"1,594","8,158"
1,Chhanaghar,1,1,2,275,"1,115"
2,Gangapada,1,1,1,445,"1,961"
3,Haripur,1,1,2,111,542
4,Jamukoli,1,1,4,110,730
5,Janala,2,2,9,226,"1,429"
6,Kantia,1,1,2,63,341
7,Madanpur,1,1,3,132,580
8,Padanpur,1,1,1,46,221
9,Pradhan Sahi,3,3,6,186,"1,239"
,Total,12,12,30,"1,594","8,158"
