S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,32,30,69,"2,980","11,920"
1,Bagabar,4,4,13,883,"2,450"
2,Bahalpadar,2,2,6,133,548
3,Champamal,1,1,2,64,223
4,Hilunga,1,1,4,150,787
5,Jatesingha,2,2,2,245,916
6,Kenjhariapali,6,5,13,441,"2,097"
7,Khandahata,4,4,10,206,940
8,Mursundhi,3,3,6,362,"1,572"
9,Pita Mahul,1,1,3,45,328
10,Sangrampur,2,2,3,110,428
11,Subalaya,3,2,3,135,426
12,Uffula,3,3,4,206,"1,205"
,Total,32,30,69,"2,980","11,920"
