S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,23,21,41,757,"3,378"
1,Baladi,3,2,4,46,215
2,Chhakormal,7,6,6,115,570
3,Hardokhol,2,2,4,144,610
4,Janmura,2,2,6,93,419
5,Kalapathar,1,1,1,35,139
6,Mallikmunda,1,1,3,43,166
7,Mayurudan,2,2,2,37,180
8,Narayan Pur,1,1,1,11,54
9,Rengali,4,4,14,233,"1,025"
,Total,23,21,41,757,"3,378"
