S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,126,125,215,"10,111","48,364"
1,Balipeta,15,15,30,"1,050","5,868"
2,Bijaghati,11,11,19,801,"3,142"
3,Borigi,17,17,20,883,"4,543"
4,Kumbhari,14,14,19,862,"4,106"
5,Lagalbeda,20,20,26,770,"3,277"
6,Narayanapatna,12,11,35,"2,334","11,157"
7,Podapadar,14,14,19,"1,204","6,559"
8,Talagumandi,10,10,18,"1,086","4,536"
9,Tentulipadar,13,13,29,"1,121","5,176"
,Total,126,125,215,"10,111","48,364"
