S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,8,8,18,"1,244","5,396"
1,BADADOHEL,2,2,3,251,988
2,Badi,1,1,5,380,"1,770"
3,Dohelpada,2,2,4,167,979
4,Duajhar,1,1,3,176,684
5,Lanji,1,1,2,64,302
6,Risigaon,1,1,1,206,673
,Total,8,8,18,"1,244","5,396"
