S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,4,3,7,264,"1,021"
1,Deuli,3,2,5,142,567
2,Fania,1,1,2,122,454
,Total,4,3,7,264,"1,021"
