S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,19,17,21,"1,711","6,811"
1,Gunthaput,3,2,2,162,553
2,Pakjhola,2,2,3,485,"1,852"
3,Parajamuthai,2,2,2,187,695
4,Pitaguda,2,1,2,133,630
5,Rajpalma,3,3,4,161,688
6,Rajput,1,1,1,17,71
7,Sadam,2,2,2,57,293
8,Sorisapadar,1,1,2,121,380
9,Subai,2,2,2,210,865
10,Upparkanti,1,1,1,178,784
,Total,19,17,21,"1,711","6,811"
