S.No.,Panchayat,Total Villages,Villages,Habitations,HouseHolds,Population
,Total,18,17,19,761,"3,213"
1,Bhagamunda,1,1,1,103,397
2,Dhurudiambo,1,1,1,343,"1,434"
3,Gounighasa,2,2,2,10,50
4,Jamujodi,1,1,1,5,25
5,Junga,8,8,9,202,912
6,Manoharpur,1,1,1,8,29
7,Rasola,2,2,3,85,341
8,Tentalaposi,2,1,1,5,25
,Total,18,17,19,761,"3,213"
